architecture,start_type,operation,language,memory_size,execution_time_ms,max_memory_usage_mb,init_duration_ms,billed_duration_ms
x86,cold,aes256_encrypt,python,1024,34.82,88,0.0,35
x86,cold,aes256_encrypt,python,1024,31.2,88,0.0,32
x86,cold,aes256_encrypt,python,1024,36.66,88,0.0,37
x86,cold,aes256_encrypt,python,1024,40.64,88,0.0,41
x86,cold,aes256_encrypt,python,1024,37.82,88,0.0,38
x86,cold,aes256_encrypt,python,1024,35.96,88,0.0,36
x86,cold,aes256_encrypt,python,1024,33.12,88,0.0,34
x86,cold,aes256_encrypt,python,1024,34.95,88,0.0,35
x86,cold,aes256_encrypt,python,1024,33.93,88,0.0,34
arm,cold,aes256_encrypt,python,1024,211.16,87,386.34,212
arm,cold,aes256_encrypt,python,1024,45.52,87,0.0,46
arm,cold,aes256_encrypt,python,1024,43.42,88,0.0,44
arm,cold,aes256_encrypt,python,1024,46.87,88,0.0,47
arm,cold,aes256_encrypt,python,1024,38.96,88,0.0,39
arm,cold,aes256_encrypt,python,1024,37.18,88,0.0,38
arm,cold,aes256_encrypt,python,1024,43.63,88,0.0,44
arm,cold,aes256_encrypt,python,1024,37.54,88,0.0,38
arm,cold,aes256_encrypt,python,1024,34.44,88,0.0,35
arm,cold,aes256_encrypt,python,1024,56.28,88,0.0,57
arm,cold,aes256_encrypt,python,1024,45.74,88,0.0,46
arm,cold,aes256_encrypt,python,1024,82.69,88,0.0,83
arm,cold,aes256_encrypt,python,1024,34.64,88,0.0,35
arm,cold,aes256_encrypt,python,1024,40.64,88,0.0,41
arm,cold,aes256_encrypt,python,1024,31.62,89,0.0,32
arm,cold,aes256_encrypt,python,1024,42.22,89,0.0,43
arm,cold,aes256_encrypt,python,1024,31.59,89,0.0,32
arm,cold,aes256_encrypt,python,1024,36.64,89,0.0,37
arm,cold,aes256_encrypt,python,1024,39.89,89,0.0,40
arm,cold,aes256_encrypt,python,1024,45.79,89,0.0,46
arm,cold,aes256_encrypt,python,1024,39.56,89,0.0,40
arm,cold,aes256_encrypt,python,1024,33.23,89,0.0,34
arm,cold,aes256_encrypt,python,1024,33.95,89,0.0,34
arm,cold,aes256_encrypt,python,1024,35.55,89,0.0,36
arm,cold,aes256_encrypt,python,1024,35.38,89,0.0,36
arm,cold,aes256_encrypt,python,1024,39.81,89,0.0,40
arm,cold,aes256_encrypt,python,1024,35.36,89,0.0,36
arm,cold,aes256_encrypt,python,1024,46.99,89,0.0,47
arm,cold,aes256_encrypt,python,1024,33.8,89,0.0,34
arm,cold,aes256_encrypt,python,1024,36.15,91,0.0,37
x86,cold,aes256_encrypt,python,1769,159.17,86,429.03,160
x86,cold,aes256_encrypt,python,1769,33.4,86,0.0,34
x86,cold,aes256_encrypt,python,1769,30.85,86,0.0,31
x86,cold,aes256_encrypt,python,1769,36.38,86,0.0,37
x86,cold,aes256_encrypt,python,1769,32.11,87,0.0,33
x86,cold,aes256_encrypt,python,1769,33.63,87,0.0,34
x86,cold,aes256_encrypt,python,1769,32.6,87,0.0,33
x86,cold,aes256_encrypt,python,1769,34.52,87,0.0,35
x86,cold,aes256_encrypt,python,1769,32.21,87,0.0,33
x86,cold,aes256_encrypt,python,1769,33.48,87,0.0,34
x86,cold,aes256_encrypt,python,1769,32.75,87,0.0,33
x86,cold,aes256_encrypt,python,1769,52.79,88,0.0,53
x86,cold,aes256_encrypt,python,1769,31.87,88,0.0,32
x86,cold,aes256_encrypt,python,1769,30.74,88,0.0,31
x86,cold,aes256_encrypt,python,1769,31.71,88,0.0,32
x86,cold,aes256_encrypt,python,1769,31.06,88,0.0,32
x86,cold,aes256_encrypt,python,1769,31.01,88,0.0,32
x86,cold,aes256_encrypt,python,1769,34.2,88,0.0,35
x86,cold,aes256_encrypt,python,1769,32.55,88,0.0,33
x86,cold,aes256_encrypt,python,1769,32.42,88,0.0,33
x86,cold,aes256_encrypt,python,1769,32.47,88,0.0,33
x86,cold,aes256_encrypt,python,1769,31.25,88,0.0,32
x86,cold,aes256_encrypt,python,1769,30.93,88,0.0,31
x86,cold,aes256_encrypt,python,1769,57.02,88,0.0,58
x86,cold,aes256_encrypt,python,1769,36.18,88,0.0,37
x86,cold,aes256_encrypt,python,1769,37.77,88,0.0,38
x86,cold,aes256_encrypt,python,1769,36.87,88,0.0,37
x86,cold,aes256_encrypt,python,1769,36.33,88,0.0,37
x86,cold,aes256_encrypt,python,1769,24.06,88,0.0,25
x86,cold,aes256_encrypt,python,1769,36.91,88,0.0,37
arm,cold,aes256_encrypt,python,1769,150.94,87,376.21,151
arm,cold,aes256_encrypt,python,1769,36.12,87,0.0,37
arm,cold,aes256_encrypt,python,1769,32.88,88,0.0,33
arm,cold,aes256_encrypt,python,1769,39.06,88,0.0,40
arm,cold,aes256_encrypt,python,1769,35.01,88,0.0,36
arm,cold,aes256_encrypt,python,1769,41.39,88,0.0,42
arm,cold,aes256_encrypt,python,1769,36.97,88,0.0,37
arm,cold,aes256_encrypt,python,1769,36.14,88,0.0,37
arm,cold,aes256_encrypt,python,1769,35.48,88,0.0,36
arm,cold,aes256_encrypt,python,1769,35.33,88,0.0,36
arm,cold,aes256_encrypt,python,1769,38.31,88,0.0,39
arm,cold,aes256_encrypt,python,1769,61.98,88,0.0,62
arm,cold,aes256_encrypt,python,1769,35.09,88,0.0,36
arm,cold,aes256_encrypt,python,1769,36.02,88,0.0,37
arm,cold,aes256_encrypt,python,1769,35.29,88,0.0,36
arm,cold,aes256_encrypt,python,1769,34.36,88,0.0,35
arm,cold,aes256_encrypt,python,1769,34.73,89,0.0,35
arm,cold,aes256_encrypt,python,1769,35.61,89,0.0,36
arm,cold,aes256_encrypt,python,1769,34.8,89,0.0,35
arm,cold,aes256_encrypt,python,1769,33.17,89,0.0,34
arm,cold,aes256_encrypt,python,1769,33.83,89,0.0,34
arm,cold,aes256_encrypt,python,1769,33.87,91,0.0,34
arm,cold,aes256_encrypt,python,1769,36.9,91,0.0,37
arm,cold,aes256_encrypt,python,1769,33.68,91,0.0,34
arm,cold,aes256_encrypt,python,1769,33.62,91,0.0,34
arm,cold,aes256_encrypt,python,1769,34.81,91,0.0,35
arm,cold,aes256_encrypt,python,1769,36.19,91,0.0,37
arm,cold,aes256_encrypt,python,1769,39.26,91,0.0,40
arm,cold,aes256_encrypt,python,1769,35.39,91,0.0,36
arm,cold,aes256_encrypt,python,1769,41.33,91,0.0,42
x86,cold,aes256_encrypt,python,3008,151.11,86,413.35,152
x86,cold,aes256_encrypt,python,3008,35.28,86,0.0,36
x86,cold,aes256_encrypt,python,3008,37.99,86,0.0,38
x86,cold,aes256_encrypt,python,3008,38.14,86,0.0,39
x86,cold,aes256_encrypt,python,3008,34.18,87,0.0,35
x86,cold,aes256_encrypt,python,3008,38.7,87,0.0,39
x86,cold,aes256_encrypt,python,3008,34.62,87,0.0,35
x86,cold,aes256_encrypt,python,3008,35.21,87,0.0,36
x86,cold,aes256_encrypt,python,3008,36.59,87,0.0,37
x86,cold,aes256_encrypt,python,3008,32.2,87,0.0,33
x86,cold,aes256_encrypt,python,3008,34.99,88,0.0,35
x86,cold,aes256_encrypt,python,3008,87.17,88,0.0,88
x86,cold,aes256_encrypt,python,3008,33.64,88,0.0,34
x86,cold,aes256_encrypt,python,3008,34.93,88,0.0,35
x86,cold,aes256_encrypt,python,3008,22.91,88,0.0,23
x86,cold,aes256_encrypt,python,3008,33.22,88,0.0,34
x86,cold,aes256_encrypt,python,3008,35.57,88,0.0,36
x86,cold,aes256_encrypt,python,3008,34.82,88,0.0,35
x86,cold,aes256_encrypt,python,3008,30.79,88,0.0,31
x86,cold,aes256_encrypt,python,3008,30.26,88,0.0,31
x86,cold,aes256_encrypt,python,3008,32.28,88,0.0,33
x86,cold,aes256_encrypt,python,3008,30.7,88,0.0,31
x86,cold,aes256_encrypt,python,3008,32.44,88,0.0,33
x86,cold,aes256_encrypt,python,3008,31.69,88,0.0,32
x86,cold,aes256_encrypt,python,3008,35.77,88,0.0,36
x86,cold,aes256_encrypt,python,3008,34.87,88,0.0,35
x86,cold,aes256_encrypt,python,3008,31.86,88,0.0,32
x86,cold,aes256_encrypt,python,3008,32.95,88,0.0,33
x86,cold,aes256_encrypt,python,3008,32.27,88,0.0,33
x86,cold,aes256_encrypt,python,3008,32.04,88,0.0,33
arm,cold,aes256_encrypt,python,3008,167.39,87,434.34,168
arm,cold,aes256_encrypt,python,3008,45.58,87,0.0,46
arm,cold,aes256_encrypt,python,3008,49.95,88,0.0,50
arm,cold,aes256_encrypt,python,3008,38.73,88,0.0,39
arm,cold,aes256_encrypt,python,3008,38.26,88,0.0,39
arm,cold,aes256_encrypt,python,3008,33.96,88,0.0,34
arm,cold,aes256_encrypt,python,3008,35.14,88,0.0,36
arm,cold,aes256_encrypt,python,3008,34.85,88,0.0,35
arm,cold,aes256_encrypt,python,3008,35.15,88,0.0,36
arm,cold,aes256_encrypt,python,3008,32.83,88,0.0,33
arm,cold,aes256_encrypt,python,3008,36.59,88,0.0,37
arm,cold,aes256_encrypt,python,3008,61.22,88,0.0,62
arm,cold,aes256_encrypt,python,3008,36.75,88,0.0,37
arm,cold,aes256_encrypt,python,3008,37.56,88,0.0,38
arm,cold,aes256_encrypt,python,3008,34.91,88,0.0,35
arm,cold,aes256_encrypt,python,3008,34.23,89,0.0,35
arm,cold,aes256_encrypt,python,3008,31.83,89,0.0,32
arm,cold,aes256_encrypt,python,3008,34.12,89,0.0,35
arm,cold,aes256_encrypt,python,3008,33.09,89,0.0,34
arm,cold,aes256_encrypt,python,3008,36.48,89,0.0,37
arm,cold,aes256_encrypt,python,3008,34.05,91,0.0,35
arm,cold,aes256_encrypt,python,3008,32.1,91,0.0,33
arm,cold,aes256_encrypt,python,3008,34.74,91,0.0,35
arm,cold,aes256_encrypt,python,3008,33.21,91,0.0,34
arm,cold,aes256_encrypt,python,3008,35.4,91,0.0,36
arm,cold,aes256_encrypt,python,3008,41.88,91,0.0,42
arm,cold,aes256_encrypt,python,3008,36.45,91,0.0,37
arm,cold,aes256_encrypt,python,3008,37.0,91,0.0,37
arm,cold,aes256_encrypt,python,3008,43.45,91,0.0,44
arm,cold,aes256_encrypt,python,3008,39.42,91,0.0,40
x86,cold,ecc256_sign,python,128,246.22,76,429.89,247
x86,cold,ecc256_sign,python,128,12.95,76,0.0,13
x86,cold,ecc256_sign,python,128,8.43,76,0.0,9
x86,cold,ecc256_sign,python,128,9.2,76,0.0,10
x86,cold,ecc256_sign,python,128,20.29,76,0.0,21
x86,cold,ecc256_sign,python,128,13.09,77,0.0,14
x86,cold,ecc256_sign,python,128,19.06,77,0.0,20
x86,cold,ecc256_sign,python,128,22.66,77,0.0,23
x86,cold,ecc256_sign,python,128,22.09,77,0.0,23
x86,cold,ecc256_sign,python,128,18.58,77,0.0,19
x86,cold,ecc256_sign,python,128,21.1,77,0.0,22
x86,cold,ecc256_sign,python,128,19.74,77,0.0,20
x86,cold,ecc256_sign,python,128,12.57,77,0.0,13
x86,cold,ecc256_sign,python,128,7.92,77,0.0,8
x86,cold,ecc256_sign,python,128,12.5,77,0.0,13
x86,cold,ecc256_sign,python,128,12.94,77,0.0,13
x86,cold,ecc256_sign,python,128,7.79,77,0.0,8
x86,cold,ecc256_sign,python,128,7.54,77,0.0,8
x86,cold,ecc256_sign,python,128,8.74,77,0.0,9
x86,cold,ecc256_sign,python,128,18.67,77,0.0,19
x86,cold,ecc256_sign,python,128,13.29,77,0.0,14
x86,cold,ecc256_sign,python,128,7.82,77,0.0,8
x86,cold,ecc256_sign,python,128,8.93,77,0.0,9
x86,cold,ecc256_sign,python,128,22.08,78,0.0,23
x86,cold,ecc256_sign,python,128,19.79,78,0.0,20
x86,cold,ecc256_sign,python,128,20.53,78,0.0,21
x86,cold,ecc256_sign,python,128,8.0,78,0.0,8
x86,cold,ecc256_sign,python,128,10.95,78,0.0,11
x86,cold,ecc256_sign,python,128,14.91,78,0.0,15
x86,cold,ecc256_sign,python,128,9.66,78,0.0,10
arm,cold,ecc256_sign,python,128,260.46,75,416.57,261
arm,cold,ecc256_sign,python,128,12.35,76,0.0,13
arm,cold,ecc256_sign,python,128,12.31,76,0.0,13
arm,cold,ecc256_sign,python,128,16.44,76,0.0,17
arm,cold,ecc256_sign,python,128,22.4,76,0.0,23
arm,cold,ecc256_sign,python,128,22.53,76,0.0,23
arm,cold,ecc256_sign,python,128,10.42,76,0.0,11
arm,cold,ecc256_sign,python,128,19.96,76,0.0,20
arm,cold,ecc256_sign,python,128,19.47,77,0.0,20
arm,cold,ecc256_sign,python,128,10.25,77,0.0,11
arm,cold,ecc256_sign,python,128,10.87,77,0.0,11
arm,cold,ecc256_sign,python,128,12.85,77,0.0,13
arm,cold,ecc256_sign,python,128,11.93,77,0.0,12
arm,cold,ecc256_sign,python,128,16.21,77,0.0,17
arm,cold,ecc256_sign,python,128,8.89,77,0.0,9
arm,cold,ecc256_sign,python,128,17.24,77,0.0,18
arm,cold,ecc256_sign,python,128,13.24,77,0.0,14
arm,cold,ecc256_sign,python,128,8.87,77,0.0,9
arm,cold,ecc256_sign,python,128,20.94,77,0.0,21
arm,cold,ecc256_sign,python,128,10.81,77,0.0,11
arm,cold,ecc256_sign,python,128,14.45,77,0.0,15
arm,cold,ecc256_sign,python,128,32.55,77,0.0,33
arm,cold,ecc256_sign,python,128,18.83,77,0.0,19
arm,cold,ecc256_sign,python,128,8.8,77,0.0,9
arm,cold,ecc256_sign,python,128,19.54,77,0.0,20
arm,cold,ecc256_sign,python,128,8.93,77,0.0,9
arm,cold,ecc256_sign,python,128,8.19,77,0.0,9
arm,cold,ecc256_sign,python,128,19.47,77,0.0,20
arm,cold,ecc256_sign,python,128,12.59,77,0.0,13
arm,cold,ecc256_sign,python,128,11.96,77,0.0,12
x86,cold,ecc256_sign,python,512,63.99,76,458.11,64
x86,cold,ecc256_sign,python,512,8.66,76,0.0,9
x86,cold,ecc256_sign,python,512,9.37,76,0.0,10
x86,cold,ecc256_sign,python,512,9.2,76,0.0,10
x86,cold,ecc256_sign,python,512,9.23,76,0.0,10
x86,cold,ecc256_sign,python,512,8.09,76,0.0,9
x86,cold,ecc256_sign,python,512,8.78,76,0.0,9
x86,cold,ecc256_sign,python,512,8.74,77,0.0,9
x86,cold,ecc256_sign,python,512,8.24,77,0.0,9
x86,cold,ecc256_sign,python,512,8.57,77,0.0,9
x86,cold,ecc256_sign,python,512,8.34,77,0.0,9
x86,cold,ecc256_sign,python,512,8.02,77,0.0,9
x86,cold,ecc256_sign,python,512,8.27,77,0.0,9
x86,cold,ecc256_sign,python,512,9.16,77,0.0,10
x86,cold,ecc256_sign,python,512,8.15,77,0.0,9
x86,cold,ecc256_sign,python,512,8.22,77,0.0,9
x86,cold,ecc256_sign,python,512,8.03,77,0.0,9
x86,cold,ecc256_sign,python,512,8.54,77,0.0,9
x86,cold,ecc256_sign,python,512,9.68,77,0.0,10
x86,cold,ecc256_sign,python,512,9.76,77,0.0,10
x86,cold,ecc256_sign,python,512,8.93,77,0.0,9
x86,cold,ecc256_sign,python,512,8.27,77,0.0,9
x86,cold,ecc256_sign,python,512,9.47,77,0.0,10
x86,cold,ecc256_sign,python,512,8.41,77,0.0,9
x86,cold,ecc256_sign,python,512,9.54,77,0.0,10
x86,cold,ecc256_sign,python,512,8.63,77,0.0,9
x86,cold,ecc256_sign,python,512,29.64,77,0.0,30
x86,cold,ecc256_sign,python,512,9.32,77,0.0,10
x86,cold,ecc256_sign,python,512,7.99,77,0.0,8
x86,cold,ecc256_sign,python,512,8.01,77,0.0,9
arm,cold,ecc256_sign,python,512,68.31,76,431.39,69
arm,cold,ecc256_sign,python,512,9.14,77,0.0,10
arm,cold,ecc256_sign,python,512,9.03,77,0.0,10
arm,cold,ecc256_sign,python,512,9.93,77,0.0,10
arm,cold,ecc256_sign,python,512,9.35,79,0.0,10
arm,cold,ecc256_sign,python,512,9.88,79,0.0,10
arm,cold,ecc256_sign,python,512,8.66,79,0.0,9
arm,cold,ecc256_sign,python,512,9.59,79,0.0,10
arm,cold,ecc256_sign,python,512,8.2,79,0.0,9
arm,cold,ecc256_sign,python,512,8.54,79,0.0,9
arm,cold,ecc256_sign,python,512,9.68,79,0.0,10
arm,cold,ecc256_sign,python,512,9.25,79,0.0,10
arm,cold,ecc256_sign,python,512,8.84,79,0.0,9
arm,cold,ecc256_sign,python,512,8.77,79,0.0,9
arm,cold,ecc256_sign,python,512,8.36,79,0.0,9
arm,cold,ecc256_sign,python,512,12.28,79,0.0,13
arm,cold,ecc256_sign,python,512,8.54,79,0.0,9
arm,cold,ecc256_sign,python,512,8.27,79,0.0,9
arm,cold,ecc256_sign,python,512,8.01,79,0.0,9
arm,cold,ecc256_sign,python,512,9.06,79,0.0,10
arm,cold,ecc256_sign,python,512,9.03,79,0.0,10
arm,cold,ecc256_sign,python,512,8.98,79,0.0,9
arm,cold,ecc256_sign,python,512,8.09,79,0.0,9
arm,cold,ecc256_sign,python,512,8.38,79,0.0,9
arm,cold,ecc256_sign,python,512,8.9,79,0.0,9
arm,cold,ecc256_sign,python,512,8.62,79,0.0,9
arm,cold,ecc256_sign,python,512,8.75,79,0.0,9
arm,cold,ecc256_sign,python,512,23.68,79,0.0,24
arm,cold,ecc256_sign,python,512,8.23,80,0.0,9
arm,cold,ecc256_sign,python,512,8.45,80,0.0,9
x86,cold,ecc256_sign,python,1024,41.57,76,446.87,42
x86,cold,ecc256_sign,python,1024,9.97,76,0.0,10
x86,cold,ecc256_sign,python,1024,8.9,76,0.0,9
x86,cold,ecc256_sign,python,1024,8.56,76,0.0,9
x86,cold,ecc256_sign,python,1024,8.39,77,0.0,9
x86,cold,ecc256_sign,python,1024,8.67,77,0.0,9
x86,cold,ecc256_sign,python,1024,9.96,77,0.0,10
x86,cold,ecc256_sign,python,1024,9.81,77,0.0,10
x86,cold,ecc256_sign,python,1024,8.65,77,0.0,9
x86,cold,ecc256_sign,python,1024,8.33,77,0.0,9
x86,cold,ecc256_sign,python,1024,7.74,77,0.0,8
x86,cold,ecc256_sign,python,1024,9.11,77,0.0,10
x86,cold,ecc256_sign,python,1024,8.45,77,0.0,9
x86,cold,ecc256_sign,python,1024,8.47,77,0.0,9
x86,cold,ecc256_sign,python,1024,8.69,77,0.0,9
x86,cold,ecc256_sign,python,1024,10.4,77,0.0,11
x86,cold,ecc256_sign,python,1024,9.12,77,0.0,10
x86,cold,ecc256_sign,python,1024,7.83,77,0.0,8
x86,cold,ecc256_sign,python,1024,7.98,77,0.0,8
x86,cold,ecc256_sign,python,1024,8.17,77,0.0,9
x86,cold,ecc256_sign,python,1024,8.68,77,0.0,9
x86,cold,ecc256_sign,python,1024,8.72,77,0.0,9
x86,cold,ecc256_sign,python,1024,9.49,77,0.0,10
x86,cold,ecc256_sign,python,1024,8.52,77,0.0,9
x86,cold,ecc256_sign,python,1024,8.99,77,0.0,9
x86,cold,ecc256_sign,python,1024,10.44,77,0.0,11
x86,cold,ecc256_sign,python,1024,9.31,78,0.0,10
x86,cold,ecc256_sign,python,1024,8.79,78,0.0,9
x86,cold,ecc256_sign,python,1024,8.39,78,0.0,9
x86,cold,ecc256_sign,python,1024,11.17,78,0.0,12
arm,cold,ecc256_sign,python,1024,41.84,76,416.43,42
arm,cold,ecc256_sign,python,1024,12.96,77,0.0,13
arm,cold,ecc256_sign,python,1024,9.04,77,0.0,10
arm,cold,ecc256_sign,python,1024,9.33,77,0.0,10
arm,cold,ecc256_sign,python,1024,9.11,79,0.0,10
arm,cold,ecc256_sign,python,1024,9.12,79,0.0,10
arm,cold,ecc256_sign,python,1024,10.73,79,0.0,11
arm,cold,ecc256_sign,python,1024,9.04,79,0.0,10
arm,cold,ecc256_sign,python,1024,8.96,79,0.0,9
arm,cold,ecc256_sign,python,1024,8.79,79,0.0,9
arm,cold,ecc256_sign,python,1024,9.02,79,0.0,10
arm,cold,ecc256_sign,python,1024,34.59,81,0.0,35
arm,cold,ecc256_sign,python,1024,8.37,81,0.0,9
arm,cold,ecc256_sign,python,1024,9.56,81,0.0,10
arm,cold,ecc256_sign,python,1024,8.87,81,0.0,9
arm,cold,ecc256_sign,python,1024,10.17,81,0.0,11
arm,cold,ecc256_sign,python,1024,9.0,81,0.0,9
arm,cold,ecc256_sign,python,1024,9.79,81,0.0,10
arm,cold,ecc256_sign,python,1024,10.41,81,0.0,11
arm,cold,ecc256_sign,python,1024,31.29,81,0.0,32
arm,cold,ecc256_sign,python,1024,8.93,81,0.0,9
arm,cold,ecc256_sign,python,1024,10.08,81,0.0,11
arm,cold,ecc256_sign,python,1024,8.06,82,0.0,9
arm,cold,ecc256_sign,python,1024,8.58,82,0.0,9
arm,cold,ecc256_sign,python,1024,9.01,82,0.0,10
arm,cold,ecc256_sign,python,1024,11.97,82,0.0,12
arm,cold,ecc256_sign,python,1024,8.64,82,0.0,9
arm,cold,ecc256_sign,python,1024,8.73,82,0.0,9
arm,cold,ecc256_sign,python,1024,9.19,82,0.0,10
arm,cold,ecc256_sign,python,1024,10.14,82,0.0,11
x86,cold,ecc256_sign,python,1769,36.3,76,405.27,37
x86,cold,ecc256_sign,python,1769,8.23,76,0.0,9
x86,cold,ecc256_sign,python,1769,8.06,76,0.0,9
x86,cold,ecc256_sign,python,1769,7.87,76,0.0,8
x86,cold,ecc256_sign,python,1769,29.64,76,0.0,30
x86,cold,ecc256_sign,python,1769,7.66,77,0.0,8
x86,cold,ecc256_sign,python,1769,7.71,77,0.0,8
x86,cold,ecc256_sign,python,1769,8.94,77,0.0,9
x86,cold,ecc256_sign,python,1769,40.86,76,443.83,41
x86,cold,ecc256_sign,python,1769,790.59,76,0.0,791
x86,cold,ecc256_sign,python,1769,32.87,76,0.0,33
x86,cold,ecc256_sign,python,1769,9.46,77,0.0,10
x86,cold,ecc256_sign,python,1769,9.31,77,0.0,10
x86,cold,ecc256_sign,python,1769,9.0,77,0.0,9
x86,cold,ecc256_sign,python,1769,32.85,77,0.0,33
x86,cold,ecc256_sign,python,1769,9.12,77,0.0,10
x86,cold,ecc256_sign,python,1769,10.59,77,0.0,11
x86,cold,ecc256_sign,python,1769,8.54,77,0.0,9
x86,cold,ecc256_sign,python,1769,8.26,77,0.0,9
x86,cold,ecc256_sign,python,1769,8.23,77,0.0,9
x86,cold,ecc256_sign,python,1769,9.54,77,0.0,10
x86,cold,ecc256_sign,python,1769,20.63,77,0.0,21
x86,cold,ecc256_sign,python,1769,9.22,77,0.0,10
x86,cold,ecc256_sign,python,1769,7.98,77,0.0,8
x86,cold,ecc256_sign,python,1769,8.53,77,0.0,9
x86,cold,ecc256_sign,python,1769,11.84,77,0.0,12
x86,cold,ecc256_sign,python,1769,8.45,77,0.0,9
x86,cold,ecc256_sign,python,1769,8.5,77,0.0,9
x86,cold,ecc256_sign,python,1769,8.29,77,0.0,9
x86,cold,ecc256_sign,python,1769,10.14,77,0.0,11
arm,cold,ecc256_sign,python,1769,39.51,78,428.93,40
arm,cold,ecc256_sign,python,1769,9.39,79,0.0,10
arm,cold,ecc256_sign,python,1769,9.76,79,0.0,10
arm,cold,ecc256_sign,python,1769,9.14,79,0.0,10
arm,cold,ecc256_sign,python,1769,9.02,79,0.0,10
arm,cold,ecc256_sign,python,1769,8.8,79,0.0,9
arm,cold,ecc256_sign,python,1769,9.71,79,0.0,10
arm,cold,ecc256_sign,python,1769,9.58,79,0.0,10
arm,cold,ecc256_sign,python,1769,9.04,79,0.0,10
arm,cold,ecc256_sign,python,1769,8.49,79,0.0,9
arm,cold,ecc256_sign,python,1769,8.8,79,0.0,9
arm,cold,ecc256_sign,python,1769,8.35,79,0.0,9
arm,cold,ecc256_sign,python,1769,8.3,79,0.0,9
arm,cold,ecc256_sign,python,1769,9.08,79,0.0,10
arm,cold,ecc256_sign,python,1769,9.87,79,0.0,10
arm,cold,ecc256_sign,python,1769,8.09,79,0.0,9
arm,cold,ecc256_sign,python,1769,8.8,79,0.0,9
arm,cold,ecc256_sign,python,1769,9.16,79,0.0,10
arm,cold,ecc256_sign,python,1769,8.82,79,0.0,9
arm,cold,ecc256_sign,python,1769,38.74,76,432.34,39
arm,cold,ecc256_sign,python,1769,9.48,77,0.0,10
arm,cold,ecc256_sign,python,1769,8.66,77,0.0,9
arm,cold,ecc256_sign,python,1769,10.38,77,0.0,11
arm,cold,ecc256_sign,python,1769,18.24,79,0.0,19
arm,cold,ecc256_sign,python,1769,9.66,79,0.0,10
arm,cold,ecc256_sign,python,1769,9.13,79,0.0,10
arm,cold,ecc256_sign,python,1769,10.34,79,0.0,11
arm,cold,ecc256_sign,python,1769,9.1,79,0.0,10
arm,cold,ecc256_sign,python,1769,32.51,79,0.0,33
arm,cold,ecc256_sign,python,1769,8.43,81,0.0,9
x86,cold,ecc256_sign,python,3008,37.4,76,452.06,38
x86,cold,ecc256_sign,python,3008,10.29,76,0.0,11
x86,cold,ecc256_sign,python,3008,9.04,77,0.0,10
x86,cold,ecc256_sign,python,3008,9.1,77,0.0,10
x86,cold,ecc256_sign,python,3008,9.21,77,0.0,10
x86,cold,ecc256_sign,python,3008,9.84,77,0.0,10
x86,cold,ecc256_sign,python,3008,8.98,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.98,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.86,77,0.0,9
x86,cold,ecc256_sign,python,3008,9.77,77,0.0,10
x86,cold,ecc256_sign,python,3008,8.43,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.66,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.72,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.98,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.15,77,0.0,9
x86,cold,ecc256_sign,python,3008,9.48,77,0.0,10
x86,cold,ecc256_sign,python,3008,8.09,77,0.0,9
x86,cold,ecc256_sign,python,3008,9.0,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.76,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.76,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.71,77,0.0,9
x86,cold,ecc256_sign,python,3008,9.32,77,0.0,10
x86,cold,ecc256_sign,python,3008,8.35,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.87,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.88,77,0.0,9
x86,cold,ecc256_sign,python,3008,8.62,77,0.0,9
x86,cold,ecc256_sign,python,3008,9.06,77,0.0,10
x86,cold,ecc256_sign,python,3008,10.64,77,0.0,11
x86,cold,ecc256_sign,python,3008,9.53,78,0.0,10
x86,cold,ecc256_sign,python,3008,8.47,78,0.0,9
arm,cold,ecc256_sign,python,3008,41.81,79,407.09,42
arm,cold,ecc256_sign,python,3008,8.61,79,0.0,9
arm,cold,ecc256_sign,python,3008,8.65,79,0.0,9
arm,cold,ecc256_sign,python,3008,8.6,79,0.0,9
arm,cold,ecc256_sign,python,3008,8.01,79,0.0,9
arm,cold,ecc256_sign,python,3008,8.43,79,0.0,9
arm,cold,ecc256_sign,python,3008,9.07,79,0.0,10
arm,cold,ecc256_sign,python,3008,8.22,79,0.0,9
arm,cold,ecc256_sign,python,3008,8.11,79,0.0,9
arm,cold,ecc256_sign,python,3008,8.52,79,0.0,9
arm,cold,ecc256_sign,python,3008,8.32,79,0.0,9
arm,cold,ecc256_sign,python,3008,9.31,79,0.0,10
arm,cold,ecc256_sign,python,3008,8.7,79,0.0,9
arm,cold,ecc256_sign,python,3008,8.58,79,0.0,9
arm,cold,ecc256_sign,python,3008,9.75,79,0.0,10
arm,cold,ecc256_sign,python,3008,7.96,79,0.0,8
arm,cold,ecc256_sign,python,3008,8.65,79,0.0,9
arm,cold,ecc256_sign,python,3008,8.76,79,0.0,9
